latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.599998,77.20001,217.0,0,GMT,GMT

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2025-04-01T20:00,475.0,92.9,39.9,22.9,55.0,541.0
2025-04-01T21:00,453.6,91.0,36.1,20.9,54.0,530.0
2025-04-01T22:00,421.0,89.4,34.6,20.0,47.0,544.0
2025-04-01T23:00,386.5,88.2,34.3,19.7,39.0,590.0
2025-04-02T00:00,341.8,84.8,32.7,20.0,46.0,708.0
2025-04-02T01:00,332.5,88.5,36.4,21.8,54.0,1010.0
2025-04-02T02:00,254.3,89.4,41.0,24.4,68.0,1385.0
2025-04-02T03:00,193.7,75.2,41.0,26.1,87.0,1543.0
2025-04-02T04:00,143.9,56.3,32.0,26.7,120.0,1280.0
2025-04-02T05:00,110.1,35.3,18.4,26.5,159.0,800.0
2025-04-02T06:00,123.4,29.6,8.0,25.2,186.0,428.0
2025-04-02T07:00,141.1,27.8,4.2,21.8,191.0,301.0
2025-04-02T08:00,158.8,27.1,3.6,17.2,185.0,281.0
2025-04-02T09:00,175.1,27.4,4.1,13.9,176.0,286.0
2025-04-02T10:00,199.3,30.0,4.9,12.8,169.0,273.0
2025-04-02T11:00,224.9,32.1,6.8,12.9,161.0,284.0
2025-04-02T12:00,156.0,25.7,11.6,17.1,155.0,359.0
2025-04-02T13:00,228.2,36.3,17.9,19.1,138.0,507.0
2025-04-02T14:00,285.0,49.0,26.6,21.9,114.0,720.0
2025-04-02T15:00,306.4,55.9,33.4,24.0,94.0,1009.0
2025-04-02T16:00,288.7,58.1,36.7,25.0,82.0,1481.0
2025-04-02T17:00,266.4,59.8,38.2,25.4,74.0,2030.0
2025-04-02T18:00,242.1,60.1,38.2,25.2,68.0,2347.0
2025-04-02T19:00,201.6,56.1,35.9,23.8,66.0,2222.0
2025-04-02T20:00,155.5,50.3,32.1,21.8,65.0,1866.0
2025-04-02T21:00,135.0,48.0,29.9,20.6,64.0,1600.0
2025-04-02T22:00,124.3,47.8,30.8,20.9,57.0,1556.0
2025-04-02T23:00,117.3,49.4,33.2,22.1,49.0,1602.0
2025-04-03T00:00,139.7,40.9,16.4,17.1,81.0,1662.0
2025-04-03T01:00,104.3,42.5,23.0,19.6,79.0,1779.0
2025-04-03T02:00,96.9,53.6,31.7,23.3,77.0,1912.0
2025-04-03T03:00,94.1,52.9,36.4,27.9,87.0,1857.0
2025-04-03T04:00,105.0,49.7,33.3,35.2,119.0,1434.0
2025-04-03T05:00,132.7,46.1,26.1,43.5,162.0,823.0
2025-04-03T06:00,183.0,44.2,19.3,47.1,194.0,370.0
2025-04-03T07:00,230.0,44.2,13.9,41.9,206.0,235.0
2025-04-03T08:00,226.3,38.6,8.9,32.1,206.0,257.0
2025-04-03T09:00,214.2,34.5,6.5,24.4,202.0,296.0
2025-04-03T10:00,217.9,34.8,6.4,21.2,195.0,300.0
2025-04-03T11:00,210.9,34.8,8.9,20.1,183.0,320.0
2025-04-03T12:00,218.9,37.1,14.9,24.9,160.0,373.0
2025-04-03T13:00,270.1,48.5,19.2,29.1,147.0,490.0
2025-04-03T14:00,303.6,57.2,24.9,34.7,128.0,639.0
2025-04-03T15:00,327.8,61.0,28.4,37.4,113.0,744.0
2025-04-03T16:00,336.2,62.6,27.2,34.7,106.0,763.0
2025-04-03T17:00,339.0,65.0,23.8,29.1,104.0,737.0
2025-04-03T18:00,353.0,68.2,21.0,24.4,100.0,711.0
2025-04-03T19:00,341.8,68.2,19.9,21.8,94.0,691.0
2025-04-03T20:00,278.5,64.3,19.4,20.1,86.0,670.0
2025-04-03T21:00,213.7,59.4,19.9,19.2,78.0,671.0
2025-04-03T22:00,170.0,55.4,21.6,19.1,68.0,687.0
2025-04-03T23:00,132.7,52.0,24.1,19.7,57.0,725.0
2025-04-04T00:00,163.0,56.3,21.2,19.8,58.0,823.0
2025-04-04T01:00,139.7,57.7,27.0,21.5,59.0,1080.0
2025-04-04T02:00,127.1,68.5,34.7,24.1,61.0,1396.0
2025-04-04T03:00,119.2,66.4,37.7,27.1,73.0,1516.0
2025-04-04T04:00,107.1,54.6,31.8,31.7,105.0,1252.0
2025-04-04T05:00,90.1,37.6,21.3,36.7,147.0,791.0
2025-04-04T06:00,111.3,31.1,12.7,38.4,179.0,434.0
2025-04-04T07:00,149.9,33.2,8.2,33.8,191.0,311.0
2025-04-04T08:00,188.6,35.0,5.6,25.8,192.0,293.0
2025-04-04T09:00,239.3,38.2,4.4,19.4,188.0,293.0
2025-04-04T10:00,303.6,43.4,4.5,16.1,180.0,280.0
2025-04-04T11:00,381.8,49.0,6.0,14.4,166.0,285.0
2025-04-04T12:00,405.1,49.6,8.8,14.4,149.0,316.0
2025-04-04T13:00,450.8,58.8,14.3,16.4,132.0,397.0
2025-04-04T14:00,489.9,69.4,21.7,19.1,108.0,503.0
2025-04-04T15:00,491.7,74.3,26.9,21.0,90.0,568.0
2025-04-04T16:00,468.5,76.1,27.8,21.3,83.0,553.0
2025-04-04T17:00,446.1,76.1,26.5,20.7,82.0,496.0
2025-04-04T18:00,470.3,78.5,24.1,19.8,82.0,448.0
2025-04-04T19:00,543.9,86.1,20.4,18.3,84.0,425.0
2025-04-04T20:00,590.5,94.5,15.6,16.4,88.0,411.0
2025-04-04T21:00,586.7,99.0,12.3,15.1,89.0,407.0
2025-04-04T22:00,562.5,100.8,11.3,14.7,85.0,403.0
2025-04-04T23:00,543.9,102.9,11.7,14.9,79.0,410.0
2025-04-05T00:00,474.0,94.3,13.7,15.0,72.0,455.0
2025-04-05T01:00,472.2,96.9,16.5,16.5,73.0,596.0
2025-04-05T02:00,434.0,99.0,20.2,18.7,75.0,775.0
2025-04-05T03:00,427.5,97.1,21.3,20.6,86.0,852.0
2025-04-05T04:00,381.8,85.0,17.5,22.3,113.0,727.0
2025-04-05T05:00,298.0,67.3,11.3,23.7,149.0,501.0
2025-04-05T06:00,241.2,51.0,6.4,23.8,175.0,328.0
2025-04-05T07:00,243.1,44.4,4.3,21.4,183.0,277.0
2025-04-05T08:00,285.9,44.8,3.7,17.6,180.0,280.0
2025-04-05T09:00,359.5,49.5,3.9,14.8,175.0,293.0
2025-04-05T10:00,444.2,56.0,4.5,13.6,170.0,293.0
2025-04-05T11:00,517.8,61.9,6.0,13.4,162.0,304.0
2025-04-05T12:00,409.8,48.9,9.3,14.4,150.0,352.0
2025-04-05T13:00,451.7,57.2,15.4,16.2,133.0,479.0
2025-04-05T14:00,460.1,65.0,23.7,18.7,108.0,643.0
2025-04-05T15:00,460.1,69.4,30.0,20.6,89.0,751.0
2025-04-05T16:00,442.4,71.0,32.4,21.4,80.0,751.0
2025-04-05T17:00,420.0,70.8,32.8,21.7,75.0,693.0
2025-04-05T18:00,383.7,68.5,31.8,21.3,73.0,638.0
2025-04-05T19:00,343.7,64.0,29.0,19.9,72.0,600.0
2025-04-05T20:00,309.2,59.8,25.0,17.9,74.0,563.0
2025-04-05T21:00,279.4,56.7,21.9,16.4,73.0,541.0
2025-04-05T22:00,258.0,55.3,20.5,15.6,67.0,515.0
2025-04-05T23:00,244.9,54.7,20.2,15.3,59.0,502.0
2025-04-06T00:00,220.7,57.5,26.1,18.4,54.0,569.0
2025-04-06T01:00,217.0,55.9,28.0,19.4,60.0,825.0
2025-04-06T02:00,196.0,57.3,30.3,20.9,70.0,1159.0
2025-04-06T03:00,177.4,55.2,29.7,22.1,88.0,1310.0
2025-04-06T04:00,151.3,45.8,23.4,23.1,124.0,1096.0
2025-04-06T05:00,118.3,33.5,14.1,23.9,168.0,699.0
2025-04-06T06:00,107.8,28.1,7.1,23.7,199.0,393.0
2025-04-06T07:00,109.2,26.5,4.3,21.6,207.0,296.0
2025-04-06T08:00,121.1,26.3,3.8,18.5,202.0,292.0
2025-04-06T09:00,135.5,26.0,4.3,16.2,194.0,305.0
2025-04-06T10:00,152.3,26.6,4.9,15.2,186.0,295.0
2025-04-06T11:00,166.7,28.2,6.5,14.9,175.0,303.0
2025-04-06T12:00,161.6,27.9,11.1,16.2,163.0,373.0
2025-04-06T13:00,153.7,34.5,21.9,19.8,141.0,529.0
2025-04-06T14:00,171.4,47.0,36.8,24.7,111.0,746.0
2025-04-06T15:00,184.9,57.7,47.9,28.7,87.0,1003.0
2025-04-06T16:00,205.4,65.0,51.7,31.0,76.0,1361.0
2025-04-06T17:00,221.2,69.8,51.8,32.4,72.0,1758.0
2025-04-06T18:00,235.6,73.6,50.2,32.8,69.0,1980.0
2025-04-06T19:00,250.5,74.7,46.9,31.5,67.0,1899.0
2025-04-06T20:00,253.3,75.0,42.0,29.3,66.0,1644.0
2025-04-06T21:00,230.5,72.6,38.4,27.6,63.0,1380.0
2025-04-06T22:00,225.4,72.4,37.2,27.2,55.0,1113.0
2025-04-06T23:00,213.3,72.2,37.1,27.4,45.0,838.0
2025-04-07T00:00,228.2,65.9,32.0,27.9,57.0,709.0
2025-04-07T01:00,213.7,65.2,34.2,28.5,67.0,884.0
2025-04-07T02:00,199.3,67.8,36.9,29.3,82.0,1205.0
2025-04-07T03:00,189.5,66.4,36.2,30.3,106.0,1356.0
2025-04-07T04:00,196.0,60.8,28.9,31.8,148.0,1142.0
2025-04-07T05:00,211.4,54.7,18.2,33.4,199.0,757.0
2025-04-07T06:00,255.2,52.0,10.0,33.9,237.0,467.0
2025-04-07T07:00,304.5,53.6,6.6,32.1,251.0,386.0
2025-04-07T08:00,340.9,55.5,5.6,29.1,252.0,399.0
2025-04-07T09:00,353.0,57.4,6.0,26.8,248.0,427.0
2025-04-07T10:00,334.3,56.0,7.1,25.8,242.0,452.0
2025-04-07T11:00,282.2,51.6,9.6,25.6,231.0,493.0
2025-04-07T12:00,195.1,42.0,15.7,27.1,207.0,526.0
2025-04-07T13:00,155.5,43.9,25.9,28.6,175.0,537.0
2025-04-07T14:00,109.7,48.3,40.1,30.6,131.0,541.0
2025-04-07T15:00,98.5,54.0,50.8,32.1,95.0,558.0
2025-04-07T16:00,129.9,64.7,55.2,32.7,74.0,610.0
2025-04-07T17:00,156.0,73.1,56.1,32.8,61.0,676.0
2025-04-07T18:00,157.4,77.3,54.9,32.2,53.0,710.0
2025-04-07T19:00,153.7,77.3,51.2,30.7,49.0,680.0
2025-04-07T20:00,176.5,78.2,45.4,28.5,50.0,619.0
2025-04-07T21:00,197.0,77.5,40.0,26.7,51.0,580.0
2025-04-07T22:00,206.3,75.0,35.7,25.6,50.0,577.0
2025-04-07T23:00,198.4,70.3,31.8,24.8,51.0,595.0
2025-04-08T00:00,318.5,67.8,17.3,19.2,85.0,650.0
2025-04-08T01:00,295.2,65.7,19.7,19.8,90.0,791.0
2025-04-08T02:00,282.2,67.3,22.9,20.7,98.0,967.0
2025-04-08T03:00,288.7,69.4,23.7,22.1,116.0,1043.0
2025-04-08T04:00,339.0,75.0,20.0,24.9,155.0,924.0
2025-04-08T05:00,393.9,80.8,14.0,28.3,203.0,705.0
2025-04-08T06:00,428.4,81.0,9.2,29.9,238.0,527.0
2025-04-08T07:00,433.1,75.4,6.7,28.1,247.0,444.0
2025-04-08T08:00,426.5,71.0,5.3,24.6,242.0,403.0
2025-04-08T09:00,434.0,69.8,5.5,22.0,233.0,387.0
2025-04-08T10:00,448.9,70.5,7.4,21.3,223.0,385.0
2025-04-08T11:00,468.5,72.4,10.8,21.5,208.0,409.0
2025-04-08T12:00,224.9,48.1,14.9,22.2,190.0,477.0
2025-04-08T13:00,211.4,51.9,22.2,23.3,162.0,636.0
2025-04-08T14:00,210.9,59.6,32.1,24.9,124.0,839.0
2025-04-08T15:00,234.7,65.7,38.6,25.9,95.0,966.0
2025-04-08T16:00,262.6,69.8,38.5,26.0,85.0,952.0
2025-04-08T17:00,299.9,75.0,34.9,25.5,84.0,862.0
2025-04-08T18:00,328.8,78.9,31.0,24.7,84.0,765.0
2025-04-08T19:00,346.5,81.0,27.6,23.4,84.0,674.0
2025-04-08T20:00,355.8,82.4,23.9,21.7,85.0,576.0
2025-04-08T21:00,355.8,83.6,21.2,20.4,84.0,504.0
2025-04-08T22:00,342.7,83.4,19.8,19.6,78.0,463.0
2025-04-08T23:00,315.7,81.5,19.4,19.2,71.0,448.0
2025-04-09T00:00,266.4,81.0,19.3,21.2,77.0,476.0
2025-04-09T01:00,280.3,81.5,22.8,22.8,80.0,593.0
2025-04-09T02:00,247.7,82.9,27.3,25.2,85.0,754.0
2025-04-09T03:00,257.0,83.1,28.8,27.9,104.0,841.0
2025-04-09T04:00,283.1,83.8,24.5,31.7,148.0,785.0
2025-04-09T05:00,314.8,86.4,17.1,35.7,206.0,656.0
2025-04-09T06:00,352.0,84.5,11.1,37.3,246.0,546.0
2025-04-09T07:00,380.0,78.5,7.8,34.2,256.0,489.0
2025-04-09T08:00,380.9,71.2,5.9,28.6,249.0,452.0
2025-04-09T09:00,361.4,66.8,5.7,24.4,237.0,430.0
2025-04-09T10:00,345.5,64.7,7.6,22.8,223.0,421.0
2025-04-09T11:00,327.8,63.8,11.1,22.5,203.0,428.0
2025-04-09T12:00,275.7,50.2,12.8,19.2,174.0,454.0
2025-04-09T13:00,242.1,51.3,18.3,20.8,154.0,498.0
2025-04-09T14:00,227.2,55.5,26.0,23.1,127.0,560.0
2025-04-09T15:00,174.6,58.6,33.1,25.1,102.0,645.0
2025-04-09T16:00,132.2,63.3,39.4,26.8,83.0,790.0
2025-04-09T17:00,120.1,68.9,45.1,28.2,66.0,959.0
2025-04-09T18:00,127.1,71.9,48.3,28.8,54.0,1041.0
2025-04-09T19:00,122.9,71.5,47.2,27.8,48.0,947.0
2025-04-09T20:00,110.6,72.6,43.5,25.9,47.0,768.0
2025-04-09T21:00,112.0,75.0,40.7,25.1,46.0,666.0
2025-04-09T22:00,116.6,75.9,40.2,26.4,43.0,726.0
2025-04-09T23:00,119.2,76.4,40.6,28.6,40.0,864.0
2025-04-10T00:00,562.5,115.0,10.2,22.2,110.0,989.0
2025-04-10T01:00,564.4,120.6,13.7,23.4,107.0,1096.0
2025-04-10T02:00,555.1,121.5,18.4,25.3,104.0,1191.0
2025-04-10T03:00,547.6,112.5,20.9,28.0,112.0,1196.0
2025-04-10T04:00,534.6,103.6,19.1,32.4,141.0,1045.0
2025-04-10T05:00,517.8,99.0,15.0,37.6,181.0,804.0
2025-04-10T06:00,519.7,98.0,11.5,40.7,214.0,601.0
2025-04-10T07:00,542.0,99.7,9.4,40.3,234.0,472.0
2025-04-10T08:00,543.9,98.0,8.0,37.8,245.0,380.0
2025-04-10T09:00,564.4,98.7,7.6,35.2,247.0,341.0
2025-04-10T10:00,536.4,94.1,9.0,32.7,234.0,370.0
2025-04-10T11:00,372.5,75.7,11.4,29.9,210.0,452.0
2025-04-10T12:00,696.6,86.8,10.4,11.4,125.0,551.0
2025-04-10T13:00,646.3,89.2,10.6,13.6,128.0,681.0
2025-04-10T14:00,679.9,96.2,10.8,16.7,132.0,830.0
2025-04-10T15:00,584.9,93.8,11.3,19.4,134.0,921.0
2025-04-10T16:00,568.1,102.7,12.1,21.3,134.0,911.0
2025-04-10T17:00,599.8,113.4,13.2,22.8,132.0,844.0
2025-04-10T18:00,681.7,126.2,13.9,23.7,127.0,779.0
2025-04-10T19:00,745.1,135.5,14.0,23.5,116.0,732.0
2025-04-10T20:00,756.2,140.2,13.8,22.6,102.0,687.0
2025-04-10T21:00,711.5,134.1,13.7,22.4,90.0,648.0
2025-04-10T22:00,657.5,123.4,13.8,23.7,82.0,613.0
2025-04-10T23:00,616.5,112.2,14.0,25.6,77.0,585.0
2025-04-11T00:00,791.6,136.0,14.2,26.9,76.0,573.0
2025-04-11T01:00,741.3,127.1,15.9,28.1,78.0,595.0
2025-04-11T02:00,665.0,115.0,18.1,29.7,83.0,634.0
2025-04-11T03:00,592.3,102.9,18.5,30.4,96.0,650.0
2025-04-11T04:00,558.8,95.2,15.6,29.4,125.0,619.0
2025-04-11T05:00,579.3,95.9,10.9,27.6,163.0,565.0
2025-04-11T06:00,599.8,97.1,7.3,25.8,191.0,518.0
2025-04-11T07:00,614.7,97.3,5.7,24.2,203.0,481.0
2025-04-11T08:00,624.0,96.9,5.1,22.7,206.0,452.0
2025-04-11T09:00,650.1,97.8,5.7,22.0,204.0,454.0
2025-04-11T10:00,707.8,102.9,7.8,22.9,198.0,514.0
2025-04-11T11:00,832.6,113.4,11.0,24.6,187.0,606.0
2025-04-11T12:00,722.7,100.8,16.5,28.2,172.0,677.0
2025-04-11T13:00,646.3,98.0,22.1,28.6,150.0,702.0
2025-04-11T14:00,558.8,96.2,29.6,29.0,120.0,706.0
2025-04-11T15:00,556.9,106.9,33.7,29.0,100.0,705.0
2025-04-11T16:00,754.4,135.0,30.9,28.0,99.0,706.0
2025-04-11T17:00,735.7,134.6,24.8,26.5,108.0,702.0
2025-04-11T18:00,575.6,124.3,20.0,25.5,112.0,688.0
2025-04-11T19:00,501.1,117.3,18.9,25.8,105.0,654.0
2025-04-11T20:00,457.3,113.4,19.3,26.5,95.0,610.0
2025-04-11T21:00,420.0,109.0,19.2,26.6,87.0,578.0
2025-04-11T22:00,373.5,100.4,17.3,25.0,85.0,563.0
2025-04-11T23:00,369.7,91.0,14.8,22.7,87.0,561.0
2025-04-12T00:00,266.4,76.1,15.5,24.1,87.0,582.0
2025-04-12T01:00,239.3,72.6,19.0,26.3,90.0,654.0
2025-04-12T02:00,206.8,71.0,23.7,29.4,95.0,750.0
2025-04-12T03:00,268.2,72.6,25.5,32.3,109.0,798.0
2025-04-12T04:00,423.8,84.5,21.9,35.4,139.0,755.0
2025-04-12T05:00,480.6,88.9,15.4,38.5,177.0,664.0
2025-04-12T06:00,480.6,88.0,10.1,39.2,206.0,583.0
2025-04-12T07:00,476.8,86.8,7.3,35.9,219.0,529.0
2025-04-12T08:00,450.8,83.4,5.7,30.3,223.0,486.0
2025-04-12T09:00,407.0,78.2,5.2,25.8,221.0,464.0
2025-04-12T10:00,374.4,74.3,5.9,23.8,214.0,452.0
2025-04-12T11:00,360.4,71.2,7.6,22.9,202.0,462.0
2025-04-12T12:00,443.3,75.9,12.8,24.1,190.0,537.0
2025-04-12T13:00,361.4,71.5,17.3,25.9,171.0,740.0
2025-04-12T14:00,298.0,68.5,23.5,28.3,144.0,1010.0
2025-04-12T15:00,245.9,64.7,27.7,29.3,121.0,1202.0
2025-04-12T16:00,226.3,60.5,28.3,27.8,107.0,1259.0
2025-04-12T17:00,195.1,56.1,26.9,25.0,98.0,1240.0
2025-04-12T18:00,165.3,54.1,25.4,22.6,90.0,1176.0
2025-04-12T19:00,142.0,53.3,24.2,21.0,82.0,1049.0
2025-04-12T20:00,125.7,52.4,22.9,19.8,76.0,878.0
2025-04-12T21:00,132.2,52.4,21.9,19.0,71.0,748.0
2025-04-12T22:00,138.8,52.7,21.2,18.6,66.0,682.0
2025-04-12T23:00,145.3,53.9,20.7,18.7,62.0,657.0
2025-04-13T00:00,140.6,65.9,33.7,23.1,47.0,692.0
2025-04-13T01:00,134.6,70.1,33.2,25.0,63.0,860.0
2025-04-13T02:00,127.1,71.7,32.3,27.8,86.0,1088.0
2025-04-13T03:00,179.3,65.2,29.7,30.6,114.0,1181.0
2025-04-13T04:00,244.9,64.0,24.0,34.0,150.0,1004.0
2025-04-13T05:00,284.1,64.3,16.7,37.4,190.0,692.0
2025-04-13T06:00,286.8,63.3,10.9,38.4,219.0,456.0
2025-04-13T07:00,244.0,56.0,7.6,34.8,230.0,390.0
2025-04-13T08:00,206.3,49.2,5.8,28.8,231.0,401.0
2025-04-13T09:00,187.7,45.5,5.2,24.0,227.0,421.0
2025-04-13T10:00,180.7,44.5,5.2,22.0,223.0,427.0
2025-04-13T11:00,178.8,43.3,6.4,21.3,214.0,441.0
2025-04-13T12:00,171.4,38.4,9.3,19.7,201.0,469.0
2025-04-13T13:00,164.8,41.2,16.1,21.2,175.0,512.0
2025-04-13T14:00,172.8,46.7,25.6,23.4,139.0,568.0
2025-04-13T15:00,168.6,55.2,34.2,25.6,109.0,632.0
2025-04-13T16:00,167.6,60.1,41.1,27.8,91.0,715.0
2025-04-13T17:00,163.0,64.5,47.1,29.9,78.0,806.0
2025-04-13T18:00,160.7,66.6,50.7,31.2,69.0,863.0
2025-04-13T19:00,155.1,65.9,50.3,31.1,63.0,865.0
2025-04-13T20:00,147.6,64.3,47.6,30.0,60.0,834.0
2025-04-13T21:00,142.0,63.1,45.2,29.0,57.0,792.0
2025-04-13T22:00,140.6,63.6,44.5,28.0,48.0,727.0
2025-04-13T23:00,137.4,65.4,44.3,27.0,38.0,653.0
2025-04-14T00:00,488.0,103.8,20.1,20.8,76.0,631.0
2025-04-14T01:00,429.3,102.4,22.3,22.3,81.0,729.0
2025-04-14T02:00,372.5,100.4,25.0,24.5,89.0,879.0
2025-04-14T03:00,414.4,96.6,25.4,26.7,106.0,944.0
2025-04-14T04:00,411.6,90.6,21.2,29.4,139.0,835.0
2025-04-14T05:00,394.9,82.9,14.5,32.1,181.0,640.0
2025-04-14T06:00,368.8,72.2,9.2,33.0,212.0,484.0
2025-04-14T07:00,352.0,64.0,6.5,30.3,225.0,416.0
2025-04-14T08:00,346.5,60.8,5.0,25.7,229.0,388.0
2025-04-14T09:00,339.9,59.1,4.9,22.3,227.0,379.0
2025-04-14T10:00,322.2,56.7,6.0,21.4,223.0,384.0
2025-04-14T11:00,303.6,55.2,8.4,21.8,214.0,407.0
2025-04-14T12:00,506.6,65.2,11.0,19.1,183.0,444.0
2025-04-14T13:00,428.4,63.3,15.3,20.1,163.0,502.0
2025-04-14T14:00,377.2,59.8,21.2,21.5,135.0,573.0
2025-04-14T15:00,339.9,59.3,25.2,22.3,113.0,625.0
2025-04-14T16:00,331.6,61.2,25.5,22.0,104.0,652.0
2025-04-14T17:00,347.4,61.7,24.0,21.1,100.0,660.0
2025-04-14T18:00,353.0,62.6,22.2,20.2,98.0,640.0
2025-04-14T19:00,347.4,62.9,20.5,19.2,95.0,571.0
2025-04-14T20:00,344.6,64.5,18.6,18.2,94.0,474.0
2025-04-14T21:00,336.2,65.0,17.3,17.5,91.0,404.0
2025-04-14T22:00,317.6,64.5,17.0,17.1,85.0,371.0
2025-04-14T23:00,290.6,62.9,17.3,16.9,78.0,364.0
2025-04-15T00:00,230.0,58.7,23.1,18.2,62.0,405.0
2025-04-15T01:00,214.7,57.3,24.4,19.4,72.0,549.0
2025-04-15T02:00,206.8,57.7,25.9,21.0,87.0,741.0
2025-04-15T03:00,228.6,55.6,25.1,22.4,108.0,833.0
2025-04-15T04:00,259.8,53.2,19.7,23.4,139.0,727.0
2025-04-15T05:00,286.8,50.9,12.1,24.1,175.0,522.0
2025-04-15T06:00,304.5,50.6,6.3,24.1,203.0,370.0
2025-04-15T07:00,322.2,53.0,4.2,22.9,215.0,335.0
2025-04-15T08:00,324.1,54.5,4.1,21.0,218.0,352.0
2025-04-15T09:00,317.6,54.6,4.7,19.8,218.0,378.0
2025-04-15T10:00,305.5,54.7,5.6,19.7,218.0,399.0
2025-04-15T11:00,286.8,54.1,7.3,20.3,215.0,428.0
2025-04-15T12:00,293.4,52.4,11.4,22.1,207.0,460.0
2025-04-15T13:00,247.7,54.4,17.7,23.8,180.0,493.0
2025-04-15T14:00,213.3,54.8,26.4,26.0,142.0,528.0
2025-04-15T15:00,177.9,56.5,32.2,27.0,113.0,568.0
2025-04-15T16:00,185.3,57.5,32.7,25.8,100.0,625.0
2025-04-15T17:00,195.6,58.8,30.4,23.5,94.0,687.0
2025-04-15T18:00,208.6,59.8,27.7,21.3,91.0,715.0
2025-04-15T19:00,217.5,60.3,24.8,19.6,89.0,684.0
2025-04-15T20:00,217.9,60.8,21.5,18.0,89.0,621.0
2025-04-15T21:00,207.7,61.7,19.3,17.0,88.0,565.0
2025-04-15T22:00,195.6,63.1,18.9,16.8,81.0,520.0
2025-04-15T23:00,184.4,64.7,19.6,17.2,72.0,484.0
2025-04-16T00:00,202.1,71.9,24.9,18.7,59.0,487.0
2025-04-16T01:00,207.7,75.2,26.8,20.7,69.0,578.0
2025-04-16T02:00,227.2,78.5,29.2,23.4,84.0,710.0
2025-04-16T03:00,293.4,78.2,28.8,25.5,106.0,768.0
2025-04-16T04:00,359.5,80.3,22.9,26.3,140.0,678.0
2025-04-16T05:00,412.6,78.0,14.1,26.5,180.0,514.0
2025-04-16T06:00,418.2,74.0,7.5,26.2,211.0,393.0
2025-04-16T07:00,409.8,72.2,5.0,25.3,226.0,363.0
2025-04-16T08:00,407.9,72.4,4.6,24.0,233.0,375.0
2025-04-16T09:00,404.2,72.6,5.3,23.1,234.0,396.0
2025-04-16T10:00,393.0,71.9,6.9,23.1,231.0,416.0
2025-04-16T11:00,381.8,71.2,9.6,23.6,224.0,446.0
2025-04-16T12:00,396.7,72.6,14.6,24.4,204.0,483.0
2025-04-16T13:00,353.0,74.3,18.7,25.5,183.0,532.0
2025-04-16T14:00,328.8,74.7,24.3,27.0,154.0,587.0
2025-04-16T15:00,318.5,76.6,28.4,27.6,129.0,632.0
2025-04-16T16:00,321.3,77.5,29.6,26.4,113.0,662.0
2025-04-16T17:00,311.1,77.5,29.4,24.4,100.0,680.0
2025-04-16T18:00,296.2,76.1,28.6,22.6,90.0,681.0
2025-04-16T19:00,272.9,74.0,27.4,21.5,82.0,653.0
2025-04-16T20:00,262.6,72.9,25.7,20.7,76.0,608.0
2025-04-16T21:00,268.2,71.0,24.2,20.1,72.0,573.0
2025-04-16T22:00,286.8,69.4,22.6,19.6,69.0,548.0
2025-04-16T23:00,311.1,69.8,21.2,19.3,67.0,533.0
2025-04-17T00:00,248.7,70.3,12.5,15.4,107.0,556.0
2025-04-17T01:00,289.6,78.9,16.8,18.7,108.0,669.0
2025-04-17T02:00,331.6,86.4,22.5,23.4,111.0,821.0
2025-04-17T03:00,371.6,90.8,25.0,27.3,123.0,882.0
2025-04-17T04:00,389.3,86.4,21.3,30.2,155.0,763.0
2025-04-17T05:00,424.7,79.9,14.4,32.3,197.0,553.0
2025-04-17T06:00,439.6,74.7,8.9,32.5,226.0,392.0
2025-04-17T07:00,430.3,71.2,6.3,29.3,233.0,338.0
2025-04-17T08:00,376.3,65.4,4.9,24.1,228.0,331.0
2025-04-17T09:00,311.1,57.0,4.7,19.8,218.0,336.0
2025-04-17T10:00,280.3,51.1,4.8,17.1,205.0,319.0
2025-04-17T11:00,283.1,50.1,6.0,15.2,187.0,313.0
2025-04-17T12:00,277.5,50.6,12.0,17.5,181.0,379.0
2025-04-17T13:00,247.7,50.9,16.9,19.2,165.0,567.0
2025-04-17T14:00,249.6,58.3,23.9,21.6,142.0,827.0
2025-04-17T15:00,227.7,62.6,29.8,23.7,121.0,1076.0
2025-04-17T16:00,194.2,64.7,34.0,25.3,106.0,1340.0
2025-04-17T17:00,171.8,65.9,37.3,26.5,94.0,1592.0
2025-04-17T18:00,181.1,67.8,38.6,26.8,84.0,1670.0
2025-04-17T19:00,208.2,70.1,36.9,25.5,76.0,1427.0
2025-04-17T20:00,230.0,71.9,33.3,23.3,70.0,1009.0
2025-04-17T21:00,240.3,72.6,30.0,21.4,66.0,689.0
2025-04-17T22:00,231.9,69.8,27.4,20.2,61.0,577.0
2025-04-17T23:00,226.8,66.4,25.0,19.4,58.0,562.0
2025-04-18T00:00,237.0,68.0,27.5,20.4,54.0,584.0
2025-04-18T01:00,224.4,66.8,27.0,20.6,65.0,653.0
2025-04-18T02:00,246.8,69.6,26.2,21.2,82.0,758.0
2025-04-18T03:00,302.7,74.5,24.4,23.8,108.0,808.0
2025-04-18T04:00,358.6,81.7,20.7,30.9,150.0,744.0
2025-04-18T05:00,387.4,83.8,15.9,40.1,201.0,625.0
